trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
24311796-WBS 23_24-33447,09:44:00,09:44:00,319296,8,0,0
24311796-WBS 23_24-33447,09:45:00,09:45:00,319299,9,0,0
24311796-WBS 23_24-33447,09:47:00,09:47:00,317962,10,0,0
24311796-WBS 23_24-33447,09:48:00,09:48:00,317960,11,0,0
24311796-WBS 23_24-33447,09:49:00,09:49:00,317958,12,0,0
24311796-WBS 23_24-33447,09:50:00,09:50:00,319291,13,0,0
24311796-WBS 23_24-33447,09:50:00,09:50:00,317956,14,0,0
24311796-WBS 23_24-33447,09:51:00,09:51:00,317840,15,0,0
24311796-WBS 23_24-33447,09:52:00,09:52:00,317841,16,0,0
24311796-WBS 23_24-33447,09:52:00,09:52:00,317842,17,0,0
24311796-WBS 23_24-33447,09:53:00,09:53:00,317843,18,0,0
24311796-WBS 23_24-33447,09:54:00,09:54:00,317844,19,0,0
24311796-WBS 23_24-33447,09:55:00,09:55:00,317835,20,0,0
24311796-WBS 23_24-33447,09:56:00,09:56:00,317836,21,0,0
24311796-WBS 23_24-33447,09:57:00,09:57:00,317837,22,0,0
24311796-WBS 23_24-33447,09:58:00,09:58:00,311056,23,0,0
24311796-WBS 23_24-33447,10:00:00,10:00:00,311045,24,0,0
24311796-WBS 23_24-33447,10:03:00,10:03:00,313331,25,0,0
24311796-WBS 23_24-33447,10:06:00,10:06:00,313339,26,0,0
24311796-WBS 23_24-33447,10:07:00,10:07:00,319492,27,1,0
24311797-WBS 23_24-33447,09:11:00,09:11:00,310069,1,0,0
24311797-WBS 23_24-33447,09:13:00,09:13:00,310068,2,0,0
24311797-WBS 23_24-33447,09:14:00,09:14:00,317814,3,0,0
24311797-WBS 23_24-33447,09:17:00,09:17:00,317733,4,0,0
24311797-WBS 23_24-33447,09:17:00,09:17:00,311811,5,0,0
24311797-WBS 23_24-33447,09:18:00,09:18:00,311815,6,0,0
24311797-WBS 23_24-33447,09:19:00,09:19:00,310312,7,0,0
24311797-WBS 23_24-33447,09:20:00,09:20:00,311806,8,0,0
24311797-WBS 23_24-33447,09:21:00,09:21:00,311779,9,0,0
24311797-WBS 23_24-33447,09:22:00,09:22:00,317808,10,0,0
24311797-WBS 23_24-33447,09:23:00,09:23:00,311795,11,0,0
24311797-WBS 23_24-33447,09:24:00,09:24:00,311796,12,0,0
24311797-WBS 23_24-33447,09:25:00,09:25:00,311774,13,0,0
24311797-WBS 23_24-33447,09:25:00,09:25:00,311785,14,0,0
24311797-WBS 23_24-33447,09:26:00,09:26:00,311801,15,0,0
24311797-WBS 23_24-33447,09:27:00,09:27:00,313321,16,0,0
24311797-WBS 23_24-33447,09:28:00,09:28:00,313328,17,0,0
24311797-WBS 23_24-33447,09:28:00,09:28:00,313335,18,0,0
24311797-WBS 23_24-33447,09:29:00,09:29:00,311050,19,0,0
24311797-WBS 23_24-33447,09:30:00,09:30:00,313339,20,0,0
24311797-WBS 23_24-33447,09:31:00,09:31:00,319492,21,0,0
24311797-WBS 23_24-33447,09:34:00,09:34:00,313341,22,0,0
24311797-WBS 23_24-33447,09:35:00,09:35:00,313342,23,0,0
24311797-WBS 23_24-33447,09:36:00,09:36:00,313319,24,0,0
24311797-WBS 23_24-33447,09:37:00,09:37:00,313317,25,0,0
24311797-WBS 23_24-33447,09:46:00,09:46:00,310111,26,1,0
24311798-WBS 23_24-33447,09:18:00,09:18:00,310093,1,0,0
24311798-WBS 23_24-33447,09:20:00,09:20:00,316674,2,0,0
24311798-WBS 23_24-33447,09:23:00,09:23:00,318075,3,0,0
24311798-WBS 23_24-33447,09:24:00,09:24:00,317735,4,0,0
24311798-WBS 23_24-33447,09:25:00,09:25:00,310421,5,0,0
24311798-WBS 23_24-33447,09:26:00,09:26:00,310842,6,0,0
24311798-WBS 23_24-33447,09:27:00,09:27:00,312906,7,0,0
24311798-WBS 23_24-33447,09:28:00,09:28:00,310843,8,0,0
24311798-WBS 23_24-33447,09:28:00,09:28:00,312928,9,0,0
24311798-WBS 23_24-33447,09:29:00,09:29:00,312916,10,0,0
24311798-WBS 23_24-33447,09:30:00,09:30:00,312942,11,0,0
24311798-WBS 23_24-33447,09:30:00,09:30:00,312943,12,0,0
24311798-WBS 23_24-33447,09:31:00,09:31:00,317872,13,0,0
24311798-WBS 23_24-33447,09:32:00,09:32:00,317739,14,0,0
24311798-WBS 23_24-33447,09:33:00,09:33:00,312936,15,0,0
24311798-WBS 23_24-33447,09:35:00,09:35:00,312929,16,0,0
24311798-WBS 23_24-33447,09:36:00,09:36:00,317922,17,0,0
24311798-WBS 23_24-33447,09:38:00,09:38:00,310176,18,0,0
24311798-WBS 23_24-33447,09:39:00,09:39:00,317798,19,0,0
24311798-WBS 23_24-33447,09:41:00,09:41:00,317806,20,0,0
24311798-WBS 23_24-33447,09:43:00,09:43:00,311331,21,0,0
24311798-WBS 23_24-33447,09:43:00,09:43:00,311327,22,0,0
24311798-WBS 23_24-33447,09:44:00,09:44:00,311328,23,0,0
24311798-WBS 23_24-33447,09:44:00,09:44:00,319305,24,0,0
24311798-WBS 23_24-33447,09:45:00,09:45:00,311330,25,0,0
24311798-WBS 23_24-33447,09:46:00,09:46:00,311332,26,0,0
24311798-WBS 23_24-33447,09:47:00,09:47:00,311329,27,0,0
24311798-WBS 23_24-33447,09:48:00,09:48:00,310252,28,0,0
24311798-WBS 23_24-33447,09:51:00,09:51:00,310251,29,0,0
24311798-WBS 23_24-33447,09:57:00,09:57:00,319144,30,0,0
24311798-WBS 23_24-33447,09:59:00,09:59:00,310111,31,1,0
24311799-WBS 23_24-33447,10:10:00,10:10:00,310111,1,0,0
24311799-WBS 23_24-33447,10:12:00,10:12:00,319144,2,0,0
24311799-WBS 23_24-33447,10:14:00,10:14:00,316950,3,1,1
24311799-WBS 23_24-33447,10:16:00,10:16:00,320395,4,0,0
24311799-WBS 23_24-33447,10:16:00,10:16:00,320397,5,0,0
24311799-WBS 23_24-33447,10:17:00,10:17:00,320399,6,0,0
24311799-WBS 23_24-33447,10:18:00,10:18:00,320414,7,0,0
24311799-WBS 23_24-33447,10:18:00,10:18:00,320416,8,0,0
24311799-WBS 23_24-33447,10:19:00,10:19:00,320401,9,0,0
24311799-WBS 23_24-33447,10:22:00,10:22:00,317968,10,0,0
24311799-WBS 23_24-33447,10:23:00,10:23:00,320506,11,0,0
24311799-WBS 23_24-33447,10:24:00,10:24:00,320507,12,0,0
24311799-WBS 23_24-33447,10:25:00,10:25:00,310110,13,0,0
24311799-WBS 23_24-33447,10:30:00,10:30:00,319144,14,0,0
24311799-WBS 23_24-33447,10:32:00,10:32:00,310111,15,1,0
24311800-WBS 23_24-33447,10:34:00,10:34:00,310111,1,0,0
24311800-WBS 23_24-33447,10:36:00,10:36:00,319144,2,0,0
24311800-WBS 23_24-33447,10:39:00,10:39:00,311043,3,0,0
24311800-WBS 23_24-33447,10:40:00,10:40:00,318069,4,0,0
24311800-WBS 23_24-33447,10:40:00,10:40:00,317970,5,0,0
24311800-WBS 23_24-33447,10:42:00,10:42:00,317968,6,0,0
24311800-WBS 23_24-33447,10:43:00,10:43:00,319301,7,0,0
24311800-WBS 23_24-33447,10:44:00,10:44:00,319296,8,0,0
24311800-WBS 23_24-33447,10:45:00,10:45:00,319299,9,0,0
24311800-WBS 23_24-33447,10:47:00,10:47:00,317962,10,0,0
24311800-WBS 23_24-33447,10:48:00,10:48:00,317960,11,0,0
24311800-WBS 23_24-33447,10:49:00,10:49:00,317958,12,0,0
24311800-WBS 23_24-33447,10:50:00,10:50:00,319291,13,0,0
24311800-WBS 23_24-33447,10:50:00,10:50:00,317956,14,0,0
24311800-WBS 23_24-33447,10:51:00,10:51:00,317840,15,0,0
24311800-WBS 23_24-33447,10:52:00,10:52:00,317841,16,0,0
24311800-WBS 23_24-33447,10:52:00,10:52:00,317842,17,0,0
24311800-WBS 23_24-33447,10:53:00,10:53:00,317843,18,0,0
24311800-WBS 23_24-33447,10:54:00,10:54:00,317844,19,0,0
24311800-WBS 23_24-33447,10:55:00,10:55:00,317835,20,0,0
24311800-WBS 23_24-33447,10:56:00,10:56:00,317836,21,0,0
24311800-WBS 23_24-33447,10:57:00,10:57:00,317837,22,0,0
24311800-WBS 23_24-33447,10:58:00,10:58:00,311056,23,0,0
24311800-WBS 23_24-33447,11:00:00,11:00:00,311045,24,0,0
24311800-WBS 23_24-33447,11:03:00,11:03:00,313331,25,0,0
24311800-WBS 23_24-33447,11:06:00,11:06:00,313339,26,0,0
24311800-WBS 23_24-33447,11:07:00,11:07:00,319492,27,1,0
24311801-WBS 23_24-33447,10:11:00,10:11:00,310069,1,0,0
24311801-WBS 23_24-33447,10:14:00,10:14:00,310068,2,0,0
24311801-WBS 23_24-33447,10:15:00,10:15:00,317814,3,0,0
24311801-WBS 23_24-33447,10:18:00,10:18:00,317733,4,0,0
24311801-WBS 23_24-33447,10:18:00,10:18:00,311811,5,0,0
24311801-WBS 23_24-33447,10:19:00,10:19:00,311815,6,0,0
24311801-WBS 23_24-33447,10:20:00,10:20:00,310312,7,0,0
24311801-WBS 23_24-33447,10:21:00,10:21:00,311806,8,0,0
24311801-WBS 23_24-33447,10:22:00,10:22:00,311779,9,0,0
24311801-WBS 23_24-33447,10:23:00,10:23:00,317808,10,0,0
24311801-WBS 23_24-33447,10:24:00,10:24:00,311795,11,0,0
24311801-WBS 23_24-33447,10:25:00,10:25:00,311796,12,0,0
24311801-WBS 23_24-33447,10:26:00,10:26:00,311774,13,0,0
24311801-WBS 23_24-33447,10:26:00,10:26:00,311785,14,0,0
24311801-WBS 23_24-33447,10:27:00,10:27:00,311801,15,0,0
24311801-WBS 23_24-33447,10:28:00,10:28:00,313321,16,0,0
24311801-WBS 23_24-33447,10:29:00,10:29:00,313328,17,0,0
24311801-WBS 23_24-33447,10:29:00,10:29:00,313335,18,0,0
24311801-WBS 23_24-33447,10:30:00,10:30:00,311050,19,0,0
24311801-WBS 23_24-33447,10:31:00,10:31:00,313339,20,0,0
24311801-WBS 23_24-33447,10:32:00,10:32:00,319492,21,0,0
24311801-WBS 23_24-33447,10:35:00,10:35:00,313341,22,0,0
24311801-WBS 23_24-33447,10:36:00,10:36:00,313342,23,0,0
24311801-WBS 23_24-33447,10:37:00,10:37:00,313319,24,0,0
24311801-WBS 23_24-33447,10:38:00,10:38:00,313317,25,0,0
24311801-WBS 23_24-33447,10:47:00,10:47:00,310111,26,1,0
24311802-WBS 23_24-33447,10:18:00,10:18:00,310093,1,0,0
24311802-WBS 23_24-33447,10:20:00,10:20:00,316674,2,0,0
24311802-WBS 23_24-33447,10:23:00,10:23:00,318075,3,0,0
24311802-WBS 23_24-33447,10:24:00,10:24:00,317735,4,0,0
24311802-WBS 23_24-33447,10:25:00,10:25:00,310421,5,0,0
24311802-WBS 23_24-33447,10:26:00,10:26:00,310842,6,0,0
24311802-WBS 23_24-33447,10:27:00,10:27:00,312906,7,0,0
24311802-WBS 23_24-33447,10:28:00,10:28:00,310843,8,0,0
24311802-WBS 23_24-33447,10:28:00,10:28:00,312928,9,0,0
24311802-WBS 23_24-33447,10:29:00,10:29:00,312916,10,0,0
24311802-WBS 23_24-33447,10:30:00,10:30:00,312942,11,0,0
24311802-WBS 23_24-33447,10:30:00,10:30:00,312943,12,0,0
24311802-WBS 23_24-33447,10:31:00,10:31:00,317872,13,0,0
24311802-WBS 23_24-33447,10:32:00,10:32:00,317739,14,0,0
24311802-WBS 23_24-33447,10:33:00,10:33:00,312936,15,0,0
24311802-WBS 23_24-33447,10:35:00,10:35:00,312929,16,0,0
24311802-WBS 23_24-33447,10:36:00,10:36:00,317922,17,0,0
24311802-WBS 23_24-33447,10:38:00,10:38:00,310176,18,0,0
24311802-WBS 23_24-33447,10:39:00,10:39:00,317798,19,0,0
24311802-WBS 23_24-33447,10:41:00,10:41:00,317806,20,0,0
24311802-WBS 23_24-33447,10:43:00,10:43:00,311331,21,0,0
24311802-WBS 23_24-33447,10:43:00,10:43:00,311327,22,0,0
24311802-WBS 23_24-33447,10:44:00,10:44:00,311328,23,0,0
24311802-WBS 23_24-33447,10:44:00,10:44:00,319305,24,0,0
24311802-WBS 23_24-33447,10:45:00,10:45:00,311330,25,0,0
24311802-WBS 23_24-33447,10:46:00,10:46:00,311332,26,0,0
24311802-WBS 23_24-33447,10:47:00,10:47:00,311329,27,0,0
24311802-WBS 23_24-33447,10:48:00,10:48:00,310252,28,0,0
24311802-WBS 23_24-33447,10:51:00,10:51:00,310251,29,0,0
24311802-WBS 23_24-33447,10:57:00,10:57:00,319144,30,0,0
24311802-WBS 23_24-33447,10:59:00,10:59:00,310111,31,1,0
24311803-WBS 23_24-33447,11:34:00,11:34:00,310111,1,0,0
24311803-WBS 23_24-33447,11:36:00,11:36:00,319144,2,0,0
24311803-WBS 23_24-33447,11:39:00,11:39:00,311043,3,0,0
24311803-WBS 23_24-33447,11:40:00,11:40:00,318069,4,0,0
24311803-WBS 23_24-33447,11:40:00,11:40:00,317970,5,0,0
24311803-WBS 23_24-33447,11:42:00,11:42:00,317968,6,0,0
24311803-WBS 23_24-33447,11:43:00,11:43:00,319301,7,0,0
24311803-WBS 23_24-33447,11:44:00,11:44:00,319296,8,0,0
24311803-WBS 23_24-33447,11:45:00,11:45:00,319299,9,0,0
24311803-WBS 23_24-33447,11:47:00,11:47:00,317962,10,0,0
24311803-WBS 23_24-33447,11:48:00,11:48:00,317960,11,0,0
24311803-WBS 23_24-33447,11:49:00,11:49:00,317958,12,0,0
24311803-WBS 23_24-33447,11:50:00,11:50:00,319291,13,0,0
24311803-WBS 23_24-33447,11:50:00,11:50:00,317956,14,0,0
24311803-WBS 23_24-33447,11:51:00,11:51:00,317840,15,0,0
24311803-WBS 23_24-33447,11:52:00,11:52:00,317841,16,0,0
24311803-WBS 23_24-33447,11:52:00,11:52:00,317842,17,0,0
24311803-WBS 23_24-33447,11:53:00,11:53:00,317843,18,0,0
24311803-WBS 23_24-33447,11:54:00,11:54:00,317844,19,0,0
24311803-WBS 23_24-33447,11:55:00,11:55:00,317835,20,0,0
24311803-WBS 23_24-33447,11:56:00,11:56:00,317836,21,0,0
24311803-WBS 23_24-33447,11:57:00,11:57:00,317837,22,0,0
24311803-WBS 23_24-33447,11:58:00,11:58:00,311056,23,0,0
24311803-WBS 23_24-33447,12:00:00,12:00:00,311045,24,0,0
24311803-WBS 23_24-33447,12:03:00,12:03:00,313331,25,0,0
24311803-WBS 23_24-33447,12:06:00,12:06:00,313339,26,0,0
24311803-WBS 23_24-33447,12:07:00,12:07:00,319492,27,1,0
24311804-WBS 23_24-33447,11:11:00,11:11:00,310069,1,0,0
24311804-WBS 23_24-33447,11:14:00,11:14:00,310068,2,0,0
24311804-WBS 23_24-33447,11:15:00,11:15:00,317814,3,0,0
24311804-WBS 23_24-33447,11:18:00,11:18:00,317733,4,0,0
24311804-WBS 23_24-33447,11:18:00,11:18:00,311811,5,0,0
24311804-WBS 23_24-33447,11:19:00,11:19:00,311815,6,0,0
24311804-WBS 23_24-33447,11:20:00,11:20:00,310312,7,0,0
24311804-WBS 23_24-33447,11:21:00,11:21:00,311806,8,0,0
24311804-WBS 23_24-33447,11:22:00,11:22:00,311779,9,0,0
24311804-WBS 23_24-33447,11:23:00,11:23:00,317808,10,0,0
24311804-WBS 23_24-33447,11:24:00,11:24:00,311795,11,0,0
24311804-WBS 23_24-33447,11:25:00,11:25:00,311796,12,0,0
24311804-WBS 23_24-33447,11:26:00,11:26:00,311774,13,0,0
24311804-WBS 23_24-33447,11:26:00,11:26:00,311785,14,0,0
24311804-WBS 23_24-33447,11:27:00,11:27:00,311801,15,0,0
24311804-WBS 23_24-33447,11:28:00,11:28:00,313321,16,0,0
24311804-WBS 23_24-33447,11:29:00,11:29:00,313328,17,0,0
24311804-WBS 23_24-33447,11:29:00,11:29:00,313335,18,0,0
24311804-WBS 23_24-33447,11:30:00,11:30:00,311050,19,0,0
24311804-WBS 23_24-33447,11:31:00,11:31:00,313339,20,0,0
24311804-WBS 23_24-33447,11:32:00,11:32:00,319492,21,0,0
24311804-WBS 23_24-33447,11:35:00,11:35:00,313341,22,0,0
24311804-WBS 23_24-33447,11:36:00,11:36:00,313342,23,0,0
24311804-WBS 23_24-33447,11:37:00,11:37:00,313319,24,0,0
24311804-WBS 23_24-33447,11:38:00,11:38:00,313317,25,0,0
24311804-WBS 23_24-33447,11:47:00,11:47:00,310111,26,1,0
24311805-WBS 23_24-33447,11:18:00,11:18:00,310093,1,0,0
24311805-WBS 23_24-33447,11:20:00,11:20:00,316674,2,0,0
24311805-WBS 23_24-33447,11:23:00,11:23:00,318075,3,0,0
24311805-WBS 23_24-33447,11:24:00,11:24:00,317735,4,0,0
24311805-WBS 23_24-33447,11:25:00,11:25:00,310421,5,0,0
24311805-WBS 23_24-33447,11:26:00,11:26:00,310842,6,0,0
24311805-WBS 23_24-33447,11:27:00,11:27:00,312906,7,0,0
24311805-WBS 23_24-33447,11:28:00,11:28:00,310843,8,0,0
24311805-WBS 23_24-33447,11:28:00,11:28:00,312928,9,0,0
24311805-WBS 23_24-33447,11:29:00,11:29:00,312916,10,0,0
24311805-WBS 23_24-33447,11:30:00,11:30:00,312942,11,0,0
24311805-WBS 23_24-33447,11:30:00,11:30:00,312943,12,0,0
24311805-WBS 23_24-33447,11:31:00,11:31:00,317872,13,0,0
24311805-WBS 23_24-33447,11:32:00,11:32:00,317739,14,0,0
24311805-WBS 23_24-33447,11:33:00,11:33:00,312936,15,0,0
24311805-WBS 23_24-33447,11:35:00,11:35:00,312929,16,0,0
24311805-WBS 23_24-33447,11:36:00,11:36:00,317922,17,0,0
24311805-WBS 23_24-33447,11:38:00,11:38:00,310176,18,0,0
24311805-WBS 23_24-33447,11:39:00,11:39:00,317798,19,0,0
24311805-WBS 23_24-33447,11:41:00,11:41:00,317806,20,0,0
24311805-WBS 23_24-33447,11:43:00,11:43:00,311331,21,0,0
24311805-WBS 23_24-33447,11:43:00,11:43:00,311327,22,0,0
24311805-WBS 23_24-33447,11:44:00,11:44:00,311328,23,0,0
24311805-WBS 23_24-33447,11:44:00,11:44:00,319305,24,0,0
24311805-WBS 23_24-33447,11:45:00,11:45:00,311330,25,0,0
24311805-WBS 23_24-33447,11:46:00,11:46:00,311332,26,0,0
24311805-WBS 23_24-33447,11:47:00,11:47:00,311329,27,0,0
24311805-WBS 23_24-33447,11:48:00,11:48:00,310252,28,0,0
24311805-WBS 23_24-33447,11:51:00,11:51:00,310251,29,0,0
24311805-WBS 23_24-33447,11:57:00,11:57:00,319144,30,0,0
24311805-WBS 23_24-33447,11:59:00,11:59:00,310111,31,1,0
24311806-WBS 23_24-33447,12:10:00,12:10:00,310111,1,0,0
24311806-WBS 23_24-33447,12:12:00,12:12:00,319144,2,0,0
24311806-WBS 23_24-33447,12:14:00,12:14:00,316950,3,1,1
24311806-WBS 23_24-33447,12:16:00,12:16:00,320395,4,0,0
24311806-WBS 23_24-33447,12:16:00,12:16:00,320397,5,0,0
24311806-WBS 23_24-33447,12:17:00,12:17:00,320399,6,0,0
24311806-WBS 23_24-33447,12:18:00,12:18:00,320414,7,0,0
24311806-WBS 23_24-33447,12:18:00,12:18:00,320416,8,0,0
24311806-WBS 23_24-33447,12:19:00,12:19:00,320401,9,0,0
24311806-WBS 23_24-33447,12:22:00,12:22:00,317968,10,0,0
24311806-WBS 23_24-33447,12:23:00,12:23:00,320506,11,0,0
24311806-WBS 23_24-33447,12:24:00,12:24:00,320507,12,0,0
24311806-WBS 23_24-33447,12:25:00,12:25:00,310110,13,0,0
24311806-WBS 23_24-33447,12:30:00,12:30:00,319144,14,0,0
24311806-WBS 23_24-33447,12:32:00,12:32:00,310111,15,1,0
24311807-WBS 23_24-33447,12:34:00,12:34:00,310111,1,0,0
24311807-WBS 23_24-33447,12:36:00,12:36:00,319144,2,0,0
24311807-WBS 23_24-33447,12:39:00,12:39:00,311043,3,0,0
24311807-WBS 23_24-33447,12:40:00,12:40:00,318069,4,0,0
24311807-WBS 23_24-33447,12:40:00,12:40:00,317970,5,0,0
24311807-WBS 23_24-33447,12:42:00,12:42:00,317968,6,0,0
24311807-WBS 23_24-33447,12:43:00,12:43:00,319301,7,0,0
24311807-WBS 23_24-33447,12:44:00,12:44:00,319296,8,0,0
24311807-WBS 23_24-33447,12:45:00,12:45:00,319299,9,0,0
24311807-WBS 23_24-33447,12:47:00,12:47:00,317962,10,0,0
24311807-WBS 23_24-33447,12:48:00,12:48:00,317960,11,0,0
24311807-WBS 23_24-33447,12:49:00,12:49:00,317958,12,0,0
24311807-WBS 23_24-33447,12:50:00,12:50:00,319291,13,0,0
24311807-WBS 23_24-33447,12:50:00,12:50:00,317956,14,0,0
24311807-WBS 23_24-33447,12:51:00,12:51:00,317840,15,0,0
24311807-WBS 23_24-33447,12:52:00,12:52:00,317841,16,0,0
24311807-WBS 23_24-33447,12:52:00,12:52:00,317842,17,0,0
24311807-WBS 23_24-33447,12:53:00,12:53:00,317843,18,0,0
24311807-WBS 23_24-33447,12:54:00,12:54:00,317844,19,0,0
24311807-WBS 23_24-33447,12:55:00,12:55:00,317835,20,0,0
24311807-WBS 23_24-33447,12:56:00,12:56:00,317836,21,0,0
24311807-WBS 23_24-33447,12:57:00,12:57:00,317837,22,0,0
24311807-WBS 23_24-33447,12:58:00,12:58:00,311056,23,0,0
24311807-WBS 23_24-33447,13:00:00,13:00:00,311045,24,0,0
24311807-WBS 23_24-33447,13:03:00,13:03:00,313331,25,0,0
24311807-WBS 23_24-33447,13:06:00,13:06:00,313339,26,0,0
24311807-WBS 23_24-33447,13:07:00,13:07:00,319492,27,1,0
24311808-WBS 23_24-33447,12:11:00,12:11:00,310069,1,0,0
24311808-WBS 23_24-33447,12:14:00,12:14:00,310068,2,0,0
24311808-WBS 23_24-33447,12:15:00,12:15:00,317814,3,0,0
24311808-WBS 23_24-33447,12:18:00,12:18:00,317733,4,0,0
24311808-WBS 23_24-33447,12:18:00,12:18:00,311811,5,0,0
24311808-WBS 23_24-33447,12:19:00,12:19:00,311815,6,0,0
24311808-WBS 23_24-33447,12:20:00,12:20:00,310312,7,0,0
24311808-WBS 23_24-33447,12:21:00,12:21:00,311806,8,0,0
24311808-WBS 23_24-33447,12:22:00,12:22:00,311779,9,0,0
24311808-WBS 23_24-33447,12:23:00,12:23:00,317808,10,0,0
24311808-WBS 23_24-33447,12:24:00,12:24:00,311795,11,0,0
24311808-WBS 23_24-33447,12:25:00,12:25:00,311796,12,0,0
24311808-WBS 23_24-33447,12:26:00,12:26:00,311774,13,0,0
24311808-WBS 23_24-33447,12:26:00,12:26:00,311785,14,0,0
24311808-WBS 23_24-33447,12:27:00,12:27:00,311801,15,0,0
24311808-WBS 23_24-33447,12:28:00,12:28:00,313321,16,0,0
24311808-WBS 23_24-33447,12:29:00,12:29:00,313328,17,0,0
24311808-WBS 23_24-33447,12:29:00,12:29:00,313335,18,0,0
24311808-WBS 23_24-33447,12:30:00,12:30:00,311050,19,0,0
24311808-WBS 23_24-33447,12:31:00,12:31:00,313339,20,0,0
24311808-WBS 23_24-33447,12:32:00,12:32:00,319492,21,0,0
24311808-WBS 23_24-33447,12:35:00,12:35:00,313341,22,0,0
24311808-WBS 23_24-33447,12:36:00,12:36:00,313342,23,0,0
24311808-WBS 23_24-33447,12:37:00,12:37:00,313319,24,0,0
24311808-WBS 23_24-33447,12:38:00,12:38:00,313317,25,0,0
24311808-WBS 23_24-33447,12:47:00,12:47:00,310111,26,1,0
24311809-WBS 23_24-33447,12:18:00,12:18:00,310093,1,0,0
24311809-WBS 23_24-33447,12:20:00,12:20:00,316674,2,0,0
24311809-WBS 23_24-33447,12:23:00,12:23:00,318075,3,0,0
24311809-WBS 23_24-33447,12:24:00,12:24:00,317735,4,0,0
24311809-WBS 23_24-33447,12:25:00,12:25:00,310421,5,0,0
24311809-WBS 23_24-33447,12:26:00,12:26:00,310842,6,0,0
24311809-WBS 23_24-33447,12:27:00,12:27:00,312906,7,0,0
24311809-WBS 23_24-33447,12:28:00,12:28:00,310843,8,0,0
24311809-WBS 23_24-33447,12:28:00,12:28:00,312928,9,0,0
24311809-WBS 23_24-33447,12:29:00,12:29:00,312916,10,0,0
24311809-WBS 23_24-33447,12:30:00,12:30:00,312942,11,0,0
24311809-WBS 23_24-33447,12:30:00,12:30:00,312943,12,0,0
24311809-WBS 23_24-33447,12:31:00,12:31:00,317872,13,0,0
24311809-WBS 23_24-33447,12:32:00,12:32:00,317739,14,0,0
24311809-WBS 23_24-33447,12:33:00,12:33:00,312936,15,0,0
24311809-WBS 23_24-33447,12:35:00,12:35:00,312929,16,0,0
24311809-WBS 23_24-33447,12:36:00,12:36:00,317922,17,0,0
24311809-WBS 23_24-33447,12:38:00,12:38:00,310176,18,0,0
24311809-WBS 23_24-33447,12:39:00,12:39:00,317798,19,0,0
24311809-WBS 23_24-33447,12:41:00,12:41:00,317806,20,0,0
24311809-WBS 23_24-33447,12:43:00,12:43:00,311331,21,0,0
24311809-WBS 23_24-33447,12:43:00,12:43:00,311327,22,0,0
24311809-WBS 23_24-33447,12:44:00,12:44:00,311328,23,0,0
24311809-WBS 23_24-33447,12:44:00,12:44:00,319305,24,0,0
24311809-WBS 23_24-33447,12:45:00,12:45:00,311330,25,0,0
24311809-WBS 23_24-33447,12:46:00,12:46:00,311332,26,0,0
24311809-WBS 23_24-33447,12:47:00,12:47:00,311329,27,0,0
24311809-WBS 23_24-33447,12:48:00,12:48:00,310252,28,0,0
24311809-WBS 23_24-33447,12:51:00,12:51:00,310251,29,0,0
24311809-WBS 23_24-33447,12:57:00,12:57:00,319144,30,0,0
24311809-WBS 23_24-33447,12:59:00,12:59:00,310111,31,1,0
24311810-WBS 23_24-33447,13:34:00,13:34:00,310111,1,0,0
24311810-WBS 23_24-33447,13:36:00,13:36:00,319144,2,0,0
24311810-WBS 23_24-33447,13:39:00,13:39:00,311043,3,0,0
24311810-WBS 23_24-33447,13:40:00,13:40:00,318069,4,0,0
24311810-WBS 23_24-33447,13:40:00,13:40:00,317970,5,0,0
24311810-WBS 23_24-33447,13:42:00,13:42:00,317968,6,0,0
24311810-WBS 23_24-33447,13:43:00,13:43:00,319301,7,0,0
24311810-WBS 23_24-33447,13:44:00,13:44:00,319296,8,0,0
24311810-WBS 23_24-33447,13:45:00,13:45:00,319299,9,0,0
24311810-WBS 23_24-33447,13:47:00,13:47:00,317962,10,0,0
24311810-WBS 23_24-33447,13:48:00,13:48:00,317960,11,0,0
24311810-WBS 23_24-33447,13:49:00,13:49:00,317958,12,0,0
24311810-WBS 23_24-33447,13:50:00,13:50:00,319291,13,0,0
24311810-WBS 23_24-33447,13:50:00,13:50:00,317956,14,0,0
24311810-WBS 23_24-33447,13:51:00,13:51:00,317840,15,0,0
24311810-WBS 23_24-33447,13:52:00,13:52:00,317841,16,0,0
24311810-WBS 23_24-33447,13:52:00,13:52:00,317842,17,0,0
24311810-WBS 23_24-33447,13:53:00,13:53:00,317843,18,0,0
24311810-WBS 23_24-33447,13:54:00,13:54:00,317844,19,0,0
24311810-WBS 23_24-33447,13:55:00,13:55:00,317835,20,0,0
24311810-WBS 23_24-33447,13:56:00,13:56:00,317836,21,0,0
24311810-WBS 23_24-33447,13:57:00,13:57:00,317837,22,0,0
24311810-WBS 23_24-33447,13:58:00,13:58:00,311056,23,0,0
24311810-WBS 23_24-33447,14:00:00,14:00:00,311045,24,0,0
24311810-WBS 23_24-33447,14:03:00,14:03:00,313331,25,0,0
24311810-WBS 23_24-33447,14:06:00,14:06:00,313339,26,0,0
24311810-WBS 23_24-33447,14:07:00,14:07:00,319492,27,1,0
24311811-WBS 23_24-33447,13:11:00,13:11:00,310069,1,0,0
